0.00013
0.00029
0.00122
0.0012
0.00012
0.00067
0.00331
0.00144
0.00013
0.00208
4e-05
0.0009
0.0001
0.00085
0.001
7e-05
0.00082
0.00097
0.00064
0.00059
0.00025
0.00097
0.00051
0.00138
0.00031
1.00000000001e-05
0.0002
0.00065
0.0
0.00176
9.99999999984e-06
0.0016
0.00074
0.00021
0.00076
0.00165
0.00022
0.00039
0.00113
0.00093
0.0012
0.00061
5.99999999999e-05
0.00111
8.00000000001e-05
0.00073
0.00068
0.00029
0.00018
0.00334
0.00037
0.00073
0.00031
0.00038
4.99999999999e-05
0.00151
0.00101
0.00116
0.00049
0.00118
0.00078
0.00043
0.00023
0.00151
0.00011
0.00033
0.00122
0.00179
0.0002
0.00042
0.00163
0.00075
8.99999999999e-05
0.0002
9.00000000001e-05
0.00048
0.00188
0.00153
0.00161
0.00018
0.00026
0.0014
0.00082
0.00026
0.0004
0.0004
0.00047
0.00022
0.00024
3e-05
0.00027
0.00064
0.00057
0.00067
0.00084
0.00069
0.00023
0.00072
0.00015
0.00121
0.00035
0.00045
0.00086
0.00025
0.00052
0.00053
0.00058
0.00016
0.00073
0.0014
0.00138
0.00092
0.00037
0.00088
0.00015
0.00036
0.00059
0.00056
0.00051
0.00054
0.00127
0.00079
0.00017
0.00119
0.00048
0.00128
0.00149
0.00119
0.001
0.00072
0.00027
0.00372
0.00101
0.00011
0.00056
0.00017
0.00013
9.00000000001e-05
0.00024
0.00046
0.00038
0.00179
3e-05
0.00019
0.00031
0.00073
0.00025
0.0003
0.00038
0.00016
0.00055
0.00036
0.00056
0.00086
0.00144
0.00117
0.00028
0.0008
0.00092
0.00026
5.00000000001e-05
0.0014
0.00237
0.00127
0.0012
7.99999999999e-05
0.00016
0.00101
0.00078
0.00075
0.00039
0.00074
0.0006
0.00015
0.00056
0.00074
0.00061
0.00032
0.00089
0.00061
0.00108
0.00038
0.00036
0.00065
0.001
0.00019
0.00039
1.99999999999e-05
0.00019
0.0025
0.00078
4e-05
0.00034
