3,0.0019900000000001583,3,0.0012000000000000899,0.0013499999999999623,0.8888888888889802,0.0012199999999999989,0.0018500000000001293,0.6594594594594128,3,0.0016400000000000858,0.00054666666666669528,0.0013666666666666643,0.37464022464021984
7,0.004690000000000083,6,0.0014400000000001079,0.0023699999999999832,0.6075949367089105,0.003309999999999924,0.0037599999999999856,0.8803191489361534,1,0.003309999999999924,0.0033099999999999241,0.0037599999999999856,0.88031914893615337
14,0.0010699999999999044,2,0.0009999999999998899,0.002909999999999968,0.3436426116838147,0.0008500000000000174,0.0019599999999999618,0.43367346938777246,1,0.0008500000000000174,0.00085000000000001741,0.0019599999999999618,0.43367346938777246
21,0.0009699999999999154,1,0.0009699999999999154,0.001140000000000141,0.8508771929822767,0.0002500000000000835,0.0011399999999999189,0.21929824561412392,5,0.003270000000000106,0.00065400000000002121,0.0013460000000000249,0.4964661159449138
23,0.0013799999999999368,1,0.0013799999999999368,0.0016300000000000203,0.8466257668711163,0.0005100000000000104,0.0018100000000000893,0.2817679558010968,1,0.0005100000000000104,0.00051000000000001044,0.0018100000000000893,0.28176795580109681
26,0.0008500000000000174,3,0.00019999999999997797,0.0005300000000001415,0.37735849056589543,1.0000000000065512e-05,0.0004999999999999449,0.020000000000133227,2,0.000320000000000098,0.00016000000000004899,0.00066499999999991566,0.19674698795191897
30,9.999999999843467e-06,1,9.999999999843467e-06,0.0010899999999998133,0.009174311926463468,0.0017599999999999838,0.0021299999999999653,0.8262910798122124,1,0.0017599999999999838,0.0017599999999999838,0.0021299999999999653,0.82629107981221239
32,0.0033599999999998076,4,0.0007399999999999629,0.0013799999999999368,0.5362318840579687,0.0016000000000000458,0.0017099999999998783,0.9356725146199765,1,0.0016000000000000458,0.0016000000000000458,0.0017099999999998783,0.93567251461997647
37,0.00038999999999989043,1,0.00038999999999989043,0.0011799999999999589,0.33050847457618987,0.00021999999999988695,0.0010899999999998133,0.20183486238525195,1,0.00021999999999988695,0.00021999999999988695,0.0010899999999998133,0.20183486238525195
39,0.0021300000000001873,2,0.0009300000000000974,0.0013199999999999878,0.7045454545455349,0.0011300000000000754,0.0017699999999998273,0.6384180790961501,1,0.0011300000000000754,0.0011300000000000754,0.0017699999999998273,0.63841807909615012
42,0.0012500000000001954,3,5.999999999994898e-05,0.0006200000000000649,0.09677419354829467,0.0006099999999999994,0.0015000000000000568,0.40666666666665086,1,0.0006099999999999994,0.00060999999999999943,0.0015000000000000568,0.40666666666665086
46,0.0006800000000000139,1,0.0006800000000000139,0.0020799999999998597,0.3269230769231057,0.0007300000000001194,0.0010200000000000209,0.7156862745099064,1,0.0007300000000001194,0.00073000000000011944,0.0010200000000000209,0.71568627450990641
50,0.0018400000000000638,5,0.00036999999999998145,0.0010099999999999554,0.36633663366336416,0.0033400000000001207,0.004999999999999893,0.6680000000000383,3,0.003810000000000313,0.0012700000000001044,0.0022200000000000366,0.41091676345341099
59,0.0011799999999999589,1,0.0011799999999999589,0.0016999999999998128,0.6941176470588758,0.0004899999999998794,0.0016599999999999948,0.29518072289149455,4,0.004170000000000007,0.0010425000000000018,0.001805000000000001,0.5812238093629718
63,0.0015099999999999003,1,0.0015099999999999003,0.0019299999999999873,0.7823834196890727,0.00022999999999995246,0.0011099999999999444,0.20720720720717478,3,0.0014399999999998858,0.00047999999999996196,0.0017666666666666202,0.30069084941975771
69,0.00042000000000008697,1,0.00042000000000008697,0.0007500000000000284,0.5600000000000948,0.00019999999999997797,0.0012099999999999334,0.165289256198338,5,0.003649999999999931,0.00072999999999998619,0.0013700000000000045,0.45723150479801766
73,0.00019999999999997797,1,0.00019999999999997797,0.0005499999999998284,0.36363636363643703,8.999999999992347e-05,0.0008099999999999774,0.11111111111101973,3,0.0024699999999999722,0.00082333333333332404,0.0018766666666666005,0.3579411193220543
75,0.00048000000000003595,1,0.00048000000000003595,0.0016199999999999548,0.29629629629632676,9.000000000014552e-05,0.000660000000000105,0.13636363636383517,1,9.000000000014552e-05,9.0000000000145519e-05,0.00066000000000010495,0.13636363636383517
79,0.000180000000000069,1,0.000180000000000069,0.0018799999999998818,0.09574468085110655,0.0016099999999998893,0.0023500000000000743,0.6851063829786547,3,0.00501999999999958,0.0016733333333331935,0.0021700000000000053,0.7805055464629338
81,0.0022200000000001108,2,0.0014000000000000679,0.0025999999999999357,0.5384615384615778,0.00025999999999992696,0.0015000000000000568,0.17333333333327808,1,0.00025999999999992696,0.00025999999999992696,0.0015000000000000568,0.17333333333327808
89,0.00029999999999996696,2,2.999999999997449e-05,0.0008899999999998354,0.0337078651685169,0.00024000000000001798,0.0009200000000000319,0.2608695652174018,6,0.0019899999999999363,0.00033166666666665606,0.0015300000000000313,0.22236456365258991
93,0.0006700000000001705,1,0.0006700000000001705,0.0011600000000000499,0.5775862068966738,0.0005699999999999594,0.0012199999999999989,0.4672131147540655,2,0.0012099999999999334,0.00060499999999996668,0.0011149999999999771,0.55043824054535073
95,0.0006899999999998574,1,0.0006899999999998574,0.0012199999999999989,0.5655737704916869,0.0008399999999999519,0.0027399999999999647,0.30656934306567984,1,0.0008399999999999519,0.0008399999999999519,0.0027399999999999647,0.30656934306567984
97,0.0024300000000001543,4,0.0007200000000000539,0.0008300000000001084,0.8674698795180239,0.00022999999999995246,0.0006499999999998174,0.3538461538461801,1,0.00022999999999995246,0.00022999999999995246,0.00064999999999981739,0.35384615384618012
105,0.0012699999999998823,3,0.0005299999999999194,0.0012499999999999734,0.4239999999999446,0.000520000000000076,0.0020300000000001983,0.2561576354679927,4,0.002080000000000082,0.00052000000000002045,0.0014225000000000487,0.40505799662471847
109,0.0014000000000000679,1,0.0014000000000000679,0.0021100000000000563,0.6635071090047538,0.0007300000000001194,0.0015400000000000968,0.47402597402602176,1,0.0007300000000001194,0.00073000000000011944,0.0015400000000000968,0.47402597402602176
112,0.0003700000000002035,1,0.0003700000000002035,0.0009900000000000464,0.3737373737375618,0.0009200000000000319,0.0012299999999998423,0.7479674796749186,2,0.0023000000000001908,0.0011500000000000954,0.0016399999999999748,0.71056910569113896
116,0.0005900000000000905,1,0.0005900000000000905,0.0011900000000000244,0.49579831932779694,0.00035999999999991594,0.0009099999999999664,0.39560439560431787,3,0.0013900000000000023,0.0004633333333333341,0.00095000000000000639,0.44884425918908782
119,0.0018099999999998673,2,0.0005399999999999849,0.0017999999999998018,0.3000000000000247,0.0005100000000000104,0.0014899999999999913,0.34228187919463987,2,0.0010699999999999044,0.00053499999999995218,0.0012699999999999934,0.43780760626393722
122,0.0013600000000000279,2,0.00017000000000000348,0.0008099999999999774,0.2098765432098867,0.0007900000000000684,0.0011700000000001154,0.6752136752136672,1,0.0007900000000000684,0.00079000000000006843,0.0011700000000001154,0.67521367521366715
125,0.0049600000000000755,4,0.0012799999999999478,0.0016300000000000203,0.7852760736195901,0.00048000000000003595,0.0008299999999998864,0.5783132530121706,1,0.00048000000000003595,0.00048000000000003595,0.00082999999999988638,0.57831325301217062
130,0.003989999999999938,2,0.00026999999999999247,0.0011699999999998933,0.23076923076924538,0.0007200000000000539,0.0016400000000000858,0.4390243902439123,1,0.0007200000000000539,0.00072000000000005393,0.0016400000000000858,0.43902439024391232
133,0.00010999999999983245,1,0.00010999999999983245,0.0011900000000000244,0.09243697478977328,0.0010099999999999554,0.0019100000000000783,0.5287958115182796,1,0.0010099999999999554,0.0010099999999999554,0.0019100000000000783,0.52879581151827959
135,0.0006299999999999084,4,0.00017000000000000348,0.0007200000000000539,0.23611111111109825,0.0005599999999998939,0.0014699999999998603,0.380952380952345,1,0.0005599999999998939,0.00055999999999989392,0.0014699999999998603,0.38095238095234502
140,0.002200000000000202,3,0.00038000000000004697,0.0016400000000000858,0.23170731707318723,0.00045999999999990493,0.0015000000000000568,0.30666666666659165,1,0.00045999999999990493,0.00045999999999990493,0.0015000000000000568,0.30666666666659165
146,0.0002500000000000835,1,0.0002500000000000835,0.0008100000000001994,0.30864197530866905,0.0007299999999998974,0.0008900000000000574,0.8202247191009554,3,0.0012299999999998423,0.00040999999999994746,0.00078999999999999437,0.49538244604950316
149,0.00015999999999993797,1,0.00015999999999993797,0.0008099999999999774,0.1975308641974598,0.00038000000000004697,0.0008300000000001084,0.4578313253012016,2,0.0006800000000000139,0.00034000000000000696,0.00072000000000005393,0.47481730199483624
151,0.00035999999999991594,1,0.00035999999999991594,0.0010200000000000209,0.3529411764704986,0.0005500000000000504,0.0014099999999999113,0.3900709219858759,1,0.0005500000000000504,0.00055000000000005045,0.0014099999999999113,0.3900709219858759
153,0.0023000000000001908,2,0.0008600000000000829,0.0010700000000001264,0.8037383177569919,0.0005599999999998939,0.0014600000000000168,0.38356164383553937,1,0.0005599999999998939,0.00055999999999989392,0.0014600000000000168,0.38356164383553937
156,0.000280000000000058,1,0.000280000000000058,0.0011600000000000499,0.24137931034486718,0.0011699999999998933,0.0019000000000000128,0.6157894736841503,1,0.0011699999999998933,0.0011699999999998933,0.0019000000000000128,0.61578947368415027
158,0.0012300000000002864,3,0.0009200000000000319,0.0015499999999999403,0.5935483870968177,0.0007999999999999119,0.0013499999999999623,0.5925925925925438,1,0.0007999999999999119,0.00079999999999991189,0.0013499999999999623,0.59259259259254382
164,0.0012000000000000899,1,0.0012000000000000899,0.002389999999999892,0.5020920502092653,0.0012700000000001044,0.0022499999999998632,0.5644444444445251,3,0.0050400000000001555,0.0016800000000000519,0.0021799999999999966,0.76555262772656307
166,0.0011700000000001154,2,0.00016000000000016001,0.0013099999999999223,0.12213740458028206,7.999999999985796e-05,0.0010499999999999954,0.07619047619034125,1,7.999999999985796e-05,7.9999999999857963e-05,0.0010499999999999954,0.07619047619034125
170,0.0011299999999998533,2,0.00038999999999989043,0.000700000000000145,0.5571428571425853,0.0007500000000000284,0.0014000000000000679,0.53571428571428,2,0.0015300000000000313,0.00076500000000001567,0.0012400000000001299,0.62896825396818823
173,0.00014999999999987246,1,0.00014999999999987246,0.0012399999999999078,0.12096774193539,0.0005999999999999339,0.0012699999999998823,0.4724409448818815,1,0.0005999999999999339,0.00059999999999993392,0.0012699999999998823,0.47244094488188149
